ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Product_importance_encoded,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Gender_M
710,1.5,1,-0.2682926829268293,0.0,2.0,-0.8649743030680579,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
711,-0.5,4,-1.1829268292682926,0.0,2.0,-0.816695218813269,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
712,-0.5,1,-0.1463414634146341,-1.0,2.0,-0.320510823859212,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
713,0.0,2,-0.1585365853658536,0.0,2.0,-0.6488085967917769,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
714,-0.5,3,0.7195121951219512,-1.0,1.5,-0.5242174116181281,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
715,0.0,3,-0.8658536585365854,-1.0,2.0,-0.6973991590095001,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
716,0.0,1,-0.9390243902439024,1.0,1.3333333333333333,-0.8590562217723096,1,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0
717,0.5,3,0.2682926829268293,0.0,2.0,-0.1962311166484971,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
718,0.0,1,0.3292682926829268,-1.0,2.0,-0.3781342470020246,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
719,0.0,5,-0.3292682926829268,-1.0,2.0,-0.289985983491668,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
720,0.0,3,0.7195121951219512,-1.0,2.0,-0.2139853605357421,1,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0
721,0.5,3,-0.5365853658536586,0.0,0.8333333333333334,-0.9752375019467372,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
722,-0.5,4,-0.926829268292683,0.0,2.0,-0.7790063852982402,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
723,0.5,3,-0.7804878048780488,-1.0,-0.8333333333333334,-0.76841613455848,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
724,0.5,4,-0.902439024390244,0.0,2.0,-0.8774334215854228,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
725,0.0,3,0.4390243902439024,-1.0,2.0,-0.3958884908892696,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
726,-0.5,4,-0.0853658536585365,2.5,2.0,-0.460675907179567,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
727,0.0,2,0.0,0.0,1.8333333333333333,-0.4905777916212428,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
728,0.0,3,-0.4268292682926829,0.0,2.0,-0.6995795047500389,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
729,0.5,2,-0.7926829268292683,1.0,2.0,-0.9596636038000312,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
730,-0.5,1,-0.7682926829268293,-1.0,-0.5,-0.7478585890048279,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
731,0.0,5,0.6097560975609756,0.0,1.5,-0.593054041426569,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
732,1.0,5,-1.2317073170731707,0.0,2.0,-0.8556299641800342,1,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
733,1.0,3,0.8170731707317073,0.0,0.6666666666666666,-0.6273166173493225,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
734,0.0,4,-0.2073170731707317,2.5,2.0,-0.6491200747547111,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
735,-0.5,4,0.6219512195121951,2.5,-0.8333333333333334,-0.1641488864662825,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
736,0.0,1,0.5487804878048781,0.0,2.0,-0.5363650521725588,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
737,0.5,3,-0.1707317073170731,2.5,0.3333333333333333,-0.4385609718112443,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
738,-1.0,1,-1.2560975609756098,-1.0,0.5,-0.6942843793801589,1,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
739,-0.5,2,0.1097560975609756,0.0,-0.1666666666666666,-0.6298084410527955,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
740,-0.5,2,0.3292682926829268,0.0,2.0,-0.3485438405232829,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
741,0.0,5,-0.9146341463414634,0.0,2.0,-0.8945647095467996,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
742,1.5,4,-0.2682926829268293,0.0,2.0,-0.7646783990032705,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
743,-0.5,5,-0.4146341463414634,1.0,2.0,-0.8310232051082386,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
744,-0.5,3,-0.7439024390243902,2.0,2.0,-0.9531225665784144,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
745,-1.0,4,0.8048780487804879,1.0,2.0,-0.8366298084410528,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
746,1.5,5,0.3536585365853658,2.0,2.0,-0.9496963089861392,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
747,-0.5,4,0.0,-1.0,2.0,-0.0834760940663448,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
748,0.0,4,-0.4512195121951219,-1.0,-0.1666666666666666,-0.9459585734309298,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
749,-0.5,2,-0.3902439024390244,0.0,2.0,-0.0999844261018532,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
750,0.0,5,-0.3536585365853658,0.0,1.6666666666666667,-0.4127083008877122,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
751,-0.5,3,-0.8658536585365854,0.0,2.0,-0.8933187976950631,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
752,-0.5,3,-0.6341463414634146,0.0,0.0,-0.7002024606759072,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
753,-0.5,1,-0.524390243902439,-1.0,2.0,-0.6696776203083632,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
754,0.5,1,0.1585365853658536,0.0,1.1666666666666667,-0.4859056221772309,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
755,-0.5,5,-0.1097560975609756,2.5,2.0,-0.5971032549447126,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
756,-0.5,5,0.5365853658536586,0.0,1.6666666666666667,-0.3476094066344806,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
757,0.0,5,-0.2317073170731707,2.0,0.5,-0.1906245133156829,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
758,0.0,1,0.1219512195121951,-1.0,0.1666666666666666,-0.1591652390593365,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
759,-1.0,5,-0.2682926829268293,2.5,2.0,-0.4597414732907647,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
760,-0.5,3,-0.1463414634146341,0.0,2.0,-0.0507709079582619,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
761,0.5,3,0.2560975609756097,-1.0,0.8333333333333334,-0.2463790686808908,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
762,-0.5,4,0.048780487804878,0.0,2.0,-0.1030992057311945,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
763,1.0,5,-0.4634146341463415,1.0,2.0,-0.8992368789908114,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
764,-0.5,3,0.0853658536585365,-1.0,2.0,-0.320510823859212,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
765,-0.5,4,-0.6951219512195121,0.0,2.0,-0.8655972589939261,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
766,0.0,2,0.5487804878048781,1.0,1.0,-0.5151845506930385,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
767,-1.0,1,0.4268292682926829,0.0,0.6666666666666666,-0.5030369101386077,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
768,0.0,1,0.5975609756097561,2.0,2.0,-0.5784145771686653,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
769,0.0,3,-0.8902439024390244,0.0,-0.8333333333333334,-0.6958417691948294,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
770,0.0,1,-1.2195121951219512,0.0,0.3333333333333333,-0.906089394175362,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
771,-0.5,4,-0.4268292682926829,1.0,2.0,-0.979598193427815,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
772,0.0,3,-0.4268292682926829,0.0,2.0,-0.798940974926024,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
773,-0.5,5,-0.2560975609756097,0.0,2.0,-0.1949852047967606,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
774,-0.5,2,-0.9390243902439024,0.0,2.0,-0.9042205263977574,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
775,-0.5,5,-1.2682926829268293,0.0,2.0,-0.7083008877121943,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
776,-0.5,1,0.6829268292682927,0.0,2.0,-0.1766080049836474,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
777,0.5,1,-0.4756097560975609,0.0,2.0,-0.946581529356798,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
778,0.5,1,0.2439024390243902,-1.0,0.8333333333333334,-0.5534963401339356,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
779,-1.0,4,-0.4512195121951219,0.0,2.0,-0.9456470954679956,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
780,-0.5,4,-0.7439024390243902,-1.0,2.0,-0.8431708456626694,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
781,0.0,5,0.4634146341463415,0.0,1.5,-0.5659554586513004,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
782,-1.0,4,-1.1219512195121952,-1.0,2.0,-0.9144992991745834,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
783,0.0,5,0.0121951219512195,-1.0,2.0,-0.5890048279084255,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
784,-0.5,3,-0.902439024390244,1.0,2.0,-0.916368166952188,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
785,-0.5,1,-0.0609756097560975,-1.0,2.0,-0.595545865130042,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
786,-1.0,3,-0.8536585365853658,0.0,2.0,-0.8251051238124902,1,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0
787,0.0,2,-0.048780487804878,0.0,1.5,-0.6550381560504595,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
788,0.5,1,-0.6585365853658537,0.0,2.0,-0.7649898769662047,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
789,0.5,4,-0.975609756097561,-1.0,2.0,-0.8098427036287182,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
790,-0.5,2,-0.926829268292683,0.0,2.0,-0.931319109173026,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
791,0.0,3,-0.1707317073170731,-1.0,2.0,-0.2068213673882573,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
792,0.5,4,-0.9878048780487804,-1.0,2.0,-0.9306961532471576,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
793,-1.0,4,-1.1341463414634143,2.0,2.0,-0.735399470487463,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
794,0.0,3,0.524390243902439,0.0,-0.3333333333333333,-0.5170534184706432,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
795,0.0,5,0.5,1.0,1.1666666666666667,-0.3270518610808285,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
796,0.0,1,-0.6829268292682927,0.0,2.0,-0.96184394954057,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
797,0.0,4,0.4146341463414634,1.0,2.0,-0.5690702382806416,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
798,-1.0,3,-0.2439024390243902,1.0,2.0,-0.1102631988786793,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
799,0.0,3,-0.3658536585365853,0.0,2.0,-0.4282821990344183,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
800,0.5,5,0.4268292682926829,1.0,2.0,-0.4211182058869335,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
801,0.5,5,-0.5365853658536586,-1.0,2.0,-0.8942532315838655,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
802,-0.5,4,0.573170731707317,-1.0,-1.0,-0.2339199501635259,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
803,-0.5,2,0.5853658536585366,-1.0,2.0,-0.5541192960598038,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
804,0.0,4,0.1219512195121951,0.0,0.3333333333333333,-0.3728391216321445,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
805,-0.5,4,-1.024390243902439,-1.0,2.0,-0.9144992991745834,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
806,0.0,1,-0.9878048780487804,0.0,2.0,-0.8627939573275191,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
807,-0.5,1,-0.8414634146341463,1.0,2.0,-0.7469241551160255,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
808,-1.0,4,-0.951219512195122,2.5,2.0,-0.9144992991745834,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
809,0.0,5,-0.6219512195121951,2.0,2.0,-0.7758916056688989,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
810,-0.5,3,-0.3780487804878049,0.0,2.0,-0.6129886310543529,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
811,0.5,3,0.024390243902439,0.0,-1.0,-0.53418470643202,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
812,0.0,1,-0.3902439024390244,0.0,2.0,-0.6678087525307584,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
813,0.0,5,-0.2804878048780488,0.0,2.0,-0.547266780875253,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
814,-0.5,2,-0.902439024390244,-1.0,0.0,-0.8559414421429684,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0
815,0.0,4,-0.6463414634146342,0.0,2.0,-0.9294502413954212,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
816,0.0,2,-0.1707317073170731,1.0,2.0,-0.4366921040336396,1,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
817,0.0,1,-0.4634146341463415,0.0,2.0,-0.7033172403052484,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
818,0.5,2,0.4024390243902439,0.0,2.0,-0.1569848933187977,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
819,-0.5,4,0.5853658536585366,-1.0,1.3333333333333333,-0.2684940040492135,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
820,0.0,5,-0.7317073170731707,-1.0,2.0,-0.8151378289985983,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821,-0.5,1,-0.3414634146341463,0.0,0.6666666666666666,-0.1087058090640087,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
822,-1.0,1,-1.4146341463414631,0.0,2.0,-0.7297928671546489,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
823,-0.5,3,0.6585365853658537,0.0,2.0,-0.0862793957327519,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
824,0.5,3,-0.4390243902439024,-1.0,2.0,-0.7223173960442298,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
825,-0.5,1,-0.8780487804878049,-1.0,1.8333333333333333,-0.8475315371437471,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
826,0.0,5,-0.6585365853658537,0.0,2.0,-0.720137050303691,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
827,0.5,2,0.2195121951219512,-1.0,2.0,-0.6151689767948918,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
828,0.0,2,-0.0609756097560975,-1.0,2.0,-0.5033483881015418,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
829,0.0,2,0.1951219512195122,0.0,2.0,-0.1703784457249649,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
830,0.5,4,0.1097560975609756,0.0,2.0,-0.646316773088304,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
831,0.0,4,-0.1585365853658536,0.0,0.0,-0.4687743342158542,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,-0.5,5,0.1219512195121951,0.0,2.0,-0.3775112910761564,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833,-1.0,3,0.4512195121951219,0.0,-0.8333333333333334,-0.2485594144214296,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
834,-0.5,4,-0.8414634146341463,2.5,2.0,-0.6852515184550693,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
835,0.5,4,0.6951219512195121,0.0,1.5,-0.4940040492135181,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
836,-0.5,5,0.048780487804878,1.0,2.0,-0.3429372371904687,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
837,-0.5,4,0.1829268292682926,-1.0,2.0,-0.4737579816228002,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
838,0.5,2,0.7804878048780488,-1.0,1.6666666666666667,-0.5158075066189067,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839,-1.0,4,-0.5609756097560976,0.0,1.3333333333333333,-0.704874630119919,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
840,0.5,2,-0.7682926829268293,2.5,0.8333333333333334,-0.6942843793801589,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
841,-0.5,1,0.2195121951219512,0.0,0.3333333333333333,-0.3709702538545398,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
842,-0.5,2,-0.902439024390244,-1.0,1.5,-0.7674817006696776,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
843,0.0,2,-0.8902439024390244,0.0,2.0,-0.7880392462233297,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
844,0.5,4,-0.3902439024390244,2.0,2.0,-0.2339199501635259,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
845,0.0,2,-0.9146341463414634,2.0,2.0,-0.6765301354929139,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
846,0.5,2,-0.8414634146341463,2.0,2.0,-0.7260551315994394,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
847,0.0,4,-0.902439024390244,0.0,0.6666666666666666,-0.6970876810465659,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
848,-0.5,4,0.6463414634146342,0.0,2.0,-0.1744276592431085,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
849,-0.5,1,-0.2804878048780488,0.0,2.0,-0.6478741629029746,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
850,0.0,2,-0.9878048780487804,1.0,2.0,-0.8559414421429684,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
851,0.0,2,-0.5365853658536586,-1.0,-1.0,-0.8419249338109329,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
852,0.0,5,-0.5365853658536586,-1.0,2.0,-0.8148263510356643,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
853,-0.5,2,-0.7926829268292683,1.0,2.0,-0.7827441208534496,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
854,0.5,4,0.7926829268292683,-1.0,-1.0,-0.0672792399937704,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
855,0.0,3,-1.1341463414634143,-1.0,0.6666666666666666,-0.6986450708612366,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
856,-0.5,2,-0.9146341463414634,-1.0,2.0,-0.7419405077090796,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
857,-0.5,4,0.6219512195121951,-1.0,2.0,-0.5158075066189067,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
858,0.5,2,0.3048780487804878,2.0,2.0,-0.5223485438405233,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
859,0.0,3,-1.1585365853658536,2.0,-0.3333333333333333,-0.7188911384519545,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
860,0.0,1,0.6219512195121951,1.0,2.0,-0.0788039246223329,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
861,0.5,3,-0.8536585365853658,2.5,2.0,-0.9780408036131444,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
862,-0.5,2,-0.8048780487804879,-1.0,2.0,-0.8135804391839278,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
863,0.5,4,0.6707317073170732,-1.0,2.0,-0.4295281108861548,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
864,-1.0,3,-0.3170731707317073,0.0,2.0,-0.2983958884908892,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
865,-0.5,4,-0.3292682926829268,-1.0,0.1666666666666666,-0.1320666562840679,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0
866,1.0,1,-0.5609756097560976,2.0,2.0,-0.7936458495561439,1,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
867,0.0,1,-0.1829268292682926,-1.0,2.0,-0.2423298551627472,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
868,0.0,3,0.573170731707317,0.0,0.5,-0.4195608160722628,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
869,-0.5,1,0.048780487804878,0.0,-0.5,-0.5746768416134559,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
870,-0.5,1,-0.2195121951219512,0.0,2.0,-0.3856097181124435,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
871,0.0,5,-0.8170731707317073,0.0,2.0,-0.8347609406634481,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
872,0.0,2,-0.073170731707317,0.0,1.6666666666666667,-0.4273477651456159,1,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0
873,-0.5,1,-0.4390243902439024,2.0,1.3333333333333333,-0.9054664382494938,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
874,0.0,4,-0.2073170731707317,0.0,2.0,-0.3329699423765768,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
875,-1.0,4,-0.0975609756097561,-1.0,2.0,-0.0604267248092197,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
876,0.0,1,0.0975609756097561,0.0,2.0,-0.3086746612677153,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
877,-0.5,3,0.4024390243902439,-1.0,2.0,-0.2142968384986762,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
878,0.0,1,0.0975609756097561,0.0,2.0,-0.4880859679177698,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
879,1.0,1,-0.1097560975609756,2.0,1.1666666666666667,-0.2915433733063385,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
880,0.5,2,0.3658536585365853,0.0,0.1666666666666666,-0.1800342625759227,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
881,-1.0,4,-0.2439024390243902,2.5,2.0,-0.1180501479520323,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
882,0.0,5,-0.2926829268292683,-1.0,2.0,-0.1871982557234075,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
883,-0.5,4,-0.5487804878048781,-1.0,1.6666666666666667,-0.9054664382494938,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
884,-0.5,2,0.4512195121951219,-1.0,-0.3333333333333333,-0.2199034418314904,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
885,-1.0,2,-0.6463414634146342,-1.0,-1.0,-0.7808752530758449,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
886,-0.5,2,0.4634146341463415,1.0,2.0,-0.5594144214296839,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
887,0.0,2,0.6951219512195121,0.0,2.0,-0.4535119140320822,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
888,0.5,3,-0.7804878048780488,0.0,2.0,-0.9225977262108706,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
889,-0.5,5,-0.024390243902439,0.0,-0.1666666666666666,-0.6478741629029746,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0
890,0.5,3,-0.1951219512195122,1.0,2.0,-0.2311166484971188,1,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0
891,-0.5,4,0.6341463414634146,-1.0,2.0,-0.1093287649898769,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
892,-0.5,4,0.5,1.0,0.8333333333333334,-0.5865130042049524,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
893,0.0,1,-0.5853658536585366,0.0,-0.6666666666666666,-0.839744588070394,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
894,-0.5,2,0.2195121951219512,-1.0,2.0,-0.626070705497586,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
895,-0.5,5,-0.1951219512195122,-1.0,2.0,-0.3532160099672948,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
896,0.0,3,-0.5365853658536586,0.0,2.0,-0.7976950630742875,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
897,0.0,2,-0.6341463414634146,-1.0,1.5,-0.9764834137984738,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
898,-0.5,4,-0.9634146341463414,0.0,2.0,-0.8631054352904532,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
899,-0.5,5,0.3414634146341463,0.0,2.0,-0.1233452733219124,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
900,0.0,3,-0.0975609756097561,0.0,2.0,-0.5924310855007008,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
901,0.5,5,0.4756097560975609,2.5,2.0,-0.4740694595857343,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
902,0.5,3,-0.073170731707317,0.0,2.0,-0.0825416601775424,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
903,-0.5,3,0.4390243902439024,0.0,2.0,-0.2136738825728079,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
904,0.0,1,-0.8658536585365854,-1.0,-0.6666666666666666,-0.6706120541971655,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
905,0.5,5,0.2682926829268293,0.0,2.0,-0.2441987229403519,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
906,0.0,4,-0.8170731707317073,0.0,1.0,-0.9356798006541036,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
907,-1.0,5,-1.2317073170731707,2.0,2.0,-0.7821211649275813,1,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
908,0.5,1,-0.5975609756097561,-1.0,2.0,-0.9216632923220682,1,2,0.0,0.0,0.0,1.0,0.0,1.0,1.0
909,0.0,1,0.2560975609756097,1.0,2.0,-0.6488085967917769,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
